,method,auc,xmin,xmax,x_occluded_fraction,f_remaining,imputer_pf,auc_diff,auc_normalized,auc_diff_normalized,auc_baseline,model,n_superpixel,identifier_exp
125,gradients_nt,0.10620275028088275,0.0,0.8934044828869048,"[0.00000000e+00 1.79368622e-04 5.38105867e-04 1.07621173e-03
 1.97305485e-03 3.58723958e-03 6.81560906e-03 1.25558036e-02
 2.31360943e-02 4.26816938e-02 7.85443904e-02 1.44342182e-01
 2.65304993e-01 4.87532685e-01 8.93404483e-01]","[0.690528   0.68941677 0.68620276 0.68588697 0.67434404 0.67200431
 0.65457182 0.6336766  0.59378003 0.52300307 0.42370531 0.26341157
 0.10246715 0.02318625 0.00070502]",ConstantValueImputer,0.0027286147509877207,1.026370017367281,0.026370017367281007,0.10347413552989503,ResNet50,5000,17
36,ig,0.10876653447887598,0.0,1.0,"[0.         0.00979492 0.01963708 0.02945685 0.04918387 0.06899972
 0.09854691 0.1282287  0.1877658  0.25777869 0.36828391 0.50926439
 0.71113441 1.        ]","[6.90528001e-01 6.52835262e-01 6.22439462e-01 5.87561521e-01
 5.22446850e-01 4.53372159e-01 3.66965964e-01 3.21113658e-01
 2.13502703e-01 1.34515586e-01 5.57223215e-02 1.82337661e-02
 5.52806107e-03 2.75579083e-05]",TrainSet,-0.07407122965224981,0.5948800292748705,-0.4051199707251295,0.1828377641311258,ResNet50,100,5
88,random,0.1097838483130775,0.0,1.0,"[0.         0.00204573 0.00404137 0.00606339 0.01013366 0.01835844
 0.0286172  0.04506052 0.06976961 0.11086589 0.17274348 0.27200953
 0.42325866 0.66182597 1.        ]","[6.90528001e-01 6.82242172e-01 6.79573920e-01 6.72083855e-01
 6.74933218e-01 6.64915269e-01 6.45400992e-01 6.09303226e-01
 5.56817785e-01 4.33115012e-01 2.71008903e-01 7.28275651e-02
 5.53937880e-03 1.51728527e-04 8.07276397e-04]",ConstantValueImputer,0.0,1.0,0.0,0.1097838483130775,ResNet50,500,12
118,gradients_nt,0.11086611745451422,0.0,0.8934044828869048,"[0.00000000e+00 1.79368622e-04 5.38105867e-04 1.07621173e-03
 1.97305485e-03 3.58723958e-03 6.81560906e-03 1.25558036e-02
 2.31360943e-02 4.26816938e-02 7.85443904e-02 1.44342182e-01
 2.65304993e-01 4.87532685e-01 8.93404483e-01]","[6.90528001e-01 6.90541899e-01 6.85944425e-01 6.80164130e-01
 6.71499581e-01 6.58503488e-01 6.46747822e-01 6.23810672e-01
 5.88480187e-01 5.29799768e-01 4.16858491e-01 2.89402792e-01
 1.06416678e-01 2.94724368e-02 6.05183608e-04]",ColorHistogram,0.013720718757588707,1.1412389978489321,0.14123899784893204,0.09714539869692551,ResNet50,5000,16
75,gradients_nt,0.1125216936625096,0.0,1.0,"[0.         0.00198993 0.0039768  0.00599038 0.00997755 0.01796231
 0.02795825 0.04393209 0.06797579 0.1080601  0.16835658 0.26523046
 0.41346607 0.65028745 1.        ]","[6.90528001e-01 6.74475682e-01 6.61718213e-01 6.51929174e-01
 6.35605363e-01 6.04290746e-01 5.70718014e-01 5.38527555e-01
 4.70979915e-01 3.72678038e-01 2.61178145e-01 1.33735750e-01
 3.30533760e-02 9.20155470e-03 4.08803340e-05]",TrainSet,0.017678639246976754,1.1863988813510993,0.18639888135109925,0.09484305441553284,ResNet50,500,10
76,gradients,0.11463694646096942,0.0,1.0,"[0.         0.00205523 0.00410057 0.00613434 0.01023271 0.01840455
 0.02856831 0.04480947 0.06924944 0.10990912 0.17108119 0.26904955
 0.4185044  0.65535615 1.        ]","[6.90528001e-01 6.66592586e-01 6.53049933e-01 6.44741491e-01
 6.14809473e-01 5.95044720e-01 5.58773175e-01 5.06206218e-01
 4.30330880e-01 3.41435610e-01 2.47992405e-01 1.40419318e-01
 5.62594490e-02 1.02531909e-02 4.12208797e-05]",TrainSet,0.01979389204543658,1.2087015455946224,0.20870154559462237,0.09484305441553284,ResNet50,500,10
49,ig,0.11546396098295533,0.0,1.0,"[0.         0.00979492 0.01963708 0.02945685 0.04918387 0.06899972
 0.09854691 0.1282287  0.1877658  0.25777869 0.36828391 0.50926439
 0.71113441 1.        ]","[0.690528   0.6540043  0.6309671  0.59889514 0.53432808 0.47617917
 0.39512243 0.35097724 0.23093318 0.14176984 0.06924717 0.02105764
 0.00304055 0.00080728]",ConstantValueImputer,-0.09156140395823409,0.5577285711620683,-0.44227142883793163,0.20702536494118942,ResNet50,100,7
81,random,0.11635662038473059,0.0,1.0,"[0.         0.00200235 0.00403227 0.00607136 0.01014389 0.01831792
 0.0286281  0.04512164 0.06987444 0.11107276 0.17295467 0.27227931
 0.42326929 0.66152503 1.        ]","[6.90528001e-01 6.80026178e-01 6.81129297e-01 6.77982916e-01
 6.77584974e-01 6.55948506e-01 6.43224779e-01 6.05170251e-01
 5.51577684e-01 4.41178700e-01 2.99276337e-01 9.52216729e-02
 1.20666767e-02 2.03658210e-04 8.85885316e-04]",ColorHistogram,0.0,1.0,0.0,0.11635662038473059,ResNet50,500,11
0,zennit,0.11957552228917599,0.0,1.0,"[0.         0.03958739 0.07926632 0.11864743 0.19887848 0.23885656
 0.27904217 0.35926652 0.479773   0.59988786 0.7605587  1.        ]","[6.90528001e-01 5.65978021e-01 4.68102820e-01 3.56900048e-01
 2.26578260e-01 1.79490833e-01 1.28302774e-01 8.33020663e-02
 3.31695643e-02 1.64394451e-02 6.53879328e-04 2.50363480e-03]",TrainSet,-0.11514251950383085,0.5094432510417212,-0.49055674895827883,0.23471804179300684,ResNet50,25,0
253,ig,0.12137292494825638,0.0,0.888453377444728,"[0.00000000e+00 1.79368622e-04 5.38105867e-04 1.07621173e-03
 1.97066327e-03 3.58258929e-03 6.80584343e-03 1.25292969e-02
 2.30827487e-02 4.25665657e-02 7.83079560e-02 1.43864397e-01
 2.64147202e-01 4.84089272e-01 8.88453377e-01]","[0.7595018  0.75484702 0.74817843 0.73779067 0.72915089 0.69896466
 0.67725442 0.64627256 0.60966621 0.5620286  0.4449062  0.31993203
 0.1451512  0.02393797 0.00120278]",ColorHistogram,-0.024191342980950076,0.8338098811947774,-0.1661901188052226,0.14556426792920646,timm_resnet50,5000,36
42,ig,0.12303532706963795,0.0,1.0,"[0.         0.00979492 0.01963708 0.02945685 0.04918387 0.06899972
 0.09854691 0.1282287  0.1877658  0.25777869 0.36828391 0.50926439
 0.71113441 1.        ]","[0.690528   0.65474677 0.63105008 0.60211513 0.55234252 0.48686761
 0.41660211 0.36849975 0.25952567 0.16231865 0.07045317 0.0269703
 0.00547952 0.00085903]",ColorHistogram,-0.08313219788553262,0.5967735563415769,-0.4032264436584231,0.20616752495517057,ResNet50,100,6
260,ig,0.12360311040418924,0.0,0.888453377444728,"[0.00000000e+00 1.79368622e-04 5.38105867e-04 1.07621173e-03
 1.97066327e-03 3.58258929e-03 6.80584343e-03 1.25292969e-02
 2.30827487e-02 4.25665657e-02 7.83079560e-02 1.43864397e-01
 2.64147202e-01 4.84089272e-01 8.88453377e-01]","[0.7595018  0.75304826 0.74750363 0.73035379 0.71813899 0.69207184
 0.65720077 0.63011977 0.56939073 0.52969787 0.41131406 0.31707974
 0.17352894 0.02761141 0.00109347]",ConstantValueImputer,-0.04862752809501851,0.7176604086314051,-0.28233959136859493,0.17223063849920775,timm_resnet50,5000,37
37,ig_nt,0.12624762237980472,0.0,1.0,"[0.         0.00971215 0.01955723 0.02930923 0.04898271 0.06879909
 0.09837984 0.1281432  0.18775922 0.2575291  0.36837525 0.51001236
 0.71196462 1.        ]","[0.69059197 0.67419779 0.65166708 0.60851772 0.55237489 0.48187065
 0.39617446 0.34009044 0.24947931 0.16258485 0.08545004 0.03852669
 0.0109229  0.00205992]",TrainSet,-0.05659014175132107,0.6904898612152339,-0.3095101387847661,0.1828377641311258,ResNet50,100,5
249,zennit,0.1285751027495807,0.0,0.8918542729591842,"[0.00000000e+00 1.79368622e-04 5.37906569e-04 1.07621173e-03
 1.97292198e-03 3.58717315e-03 6.81574192e-03 1.25558036e-02
 2.31378880e-02 4.26870084e-02 7.85457855e-02 1.44247050e-01
 2.65035276e-01 4.86954852e-01 8.91854273e-01]","[0.7595018  0.75886292 0.75604047 0.74861645 0.73032168 0.70788744
 0.69712147 0.65671706 0.61980875 0.5584362  0.43998158 0.3138685
 0.14824445 0.04434181 0.00292989]",TrainSet,0.026211429914747675,1.2560618351105928,0.2560618351105927,0.10236367283483302,timm_resnet50,5000,35
38,gradients_nt,0.12886331110839316,0.0,1.0,"[0.         0.00978164 0.01945738 0.02920573 0.04884267 0.0684943
 0.0980221  0.12726536 0.18625651 0.25535243 0.36379232 0.50316871
 0.70357827 1.        ]","[6.90528001e-01 6.50540256e-01 6.11800981e-01 5.89796648e-01
 5.57252458e-01 5.26334722e-01 4.60158198e-01 3.88339499e-01
 2.81563839e-01 1.91763757e-01 7.52126423e-02 2.24075312e-02
 7.33520606e-03 1.76622364e-05]",TrainSet,-0.05397445302273263,0.7047959250692666,-0.2952040749307335,0.1828377641311258,ResNet50,100,5
210,ig_nt,0.13192235467945346,0.0,1.0,"[0.         0.00199046 0.00398046 0.00598779 0.0099899  0.01800389
 0.02803937 0.04407353 0.06827241 0.1088161  0.17006603 0.26896876
 0.42155785 0.66412481 1.        ]","[7.59501803e-01 7.54372973e-01 7.49257327e-01 7.40996577e-01
 7.31570390e-01 6.96281996e-01 6.71502234e-01 6.38055891e-01
 5.38863031e-01 4.29127616e-01 3.09676556e-01 1.51441122e-01
 4.51971516e-02 5.58039378e-03 2.33123950e-05]",TrainSet,-0.08102291883925347,0.6195129504382462,-0.38048704956175383,0.21294527351870693,timm_resnet50,500,30
89,gradients_nt,0.13405923707887524,0.0,1.0,"[0.         0.00198993 0.0039768  0.00599038 0.00997755 0.01796231
 0.02795825 0.04393209 0.06797579 0.1080601  0.16835658 0.26523046
 0.41346607 0.65028745 1.        ]","[0.690528   0.68435583 0.67534441 0.66755887 0.64769318 0.62807956
 0.58264266 0.56863953 0.50230287 0.41017668 0.30557397 0.16850278
 0.06920418 0.01830578 0.00080728]",ConstantValueImputer,0.02427538876579774,1.2211198563250405,0.22111985632504053,0.1097838483130775,ResNet50,500,12
250,gradients,0.13513628654022836,0.0,0.8929425090348637,"[0.00000000e+00 1.79368622e-04 5.38105867e-04 1.07621173e-03
 1.97245695e-03 3.58557876e-03 6.81301818e-03 1.25480309e-02
 2.31236049e-02 4.26563164e-02 7.84998140e-02 1.44249774e-01
 2.65123698e-01 4.87144717e-01 8.92942509e-01]","[0.7595018  0.75454673 0.74264793 0.7257143  0.71428051 0.71674658
 0.69070196 0.67218739 0.62594231 0.56816831 0.46307602 0.33054426
 0.16857209 0.04441626 0.00216229]",TrainSet,0.03277261370539533,1.3201586343846314,0.3201586343846314,0.10236367283483302,timm_resnet50,5000,35
90,gradients,0.1352671053923702,0.0,1.0,"[0.         0.00205523 0.00410057 0.00613434 0.01023271 0.01840455
 0.02856831 0.04480947 0.06924944 0.10990912 0.17108119 0.26904955
 0.4185044  0.65535615 1.        ]","[0.690528   0.67278867 0.66254416 0.65537702 0.64135705 0.61861189
 0.58712588 0.52935148 0.47283904 0.38433729 0.303333   0.16774474
 0.07740774 0.02322921 0.00080728]",ConstantValueImputer,0.025483257079292693,1.2321220969283249,0.2321220969283249,0.1097838483130775,ResNet50,500,12
50,zennit,0.13547555470313793,0.0,1.0,"[0.         0.00952846 0.01922905 0.02897846 0.04850081 0.06805246
 0.09749688 0.12695824 0.1858516  0.25486275 0.36384546 0.50291746
 0.7032754  1.        ]","[0.690528   0.65582266 0.60818352 0.58948634 0.52959202 0.47711058
 0.44573399 0.39699545 0.28599689 0.1997684  0.0919009  0.04062629
 0.01671723 0.00080728]",ConstantValueImputer,-0.07154981023805149,0.6543910923264067,-0.34560890767359326,0.20702536494118942,ResNet50,100,7
43,zennit,0.13796629994293994,0.0,1.0,"[0.         0.00952846 0.01922905 0.02897846 0.04850081 0.06805246
 0.09749688 0.12695824 0.1858516  0.25486275 0.36384546 0.50291746
 0.7032754  1.        ]","[0.690528   0.65304459 0.61073883 0.59510028 0.53586254 0.48349591
 0.43852264 0.38537303 0.29161008 0.20874355 0.09750183 0.04474457
 0.01787039 0.00093814]",ColorHistogram,-0.06820122501223064,0.6691951119505343,-0.33080488804946573,0.20616752495517057,ResNet50,100,6
82,gradients_nt,0.13824240196617846,0.0,1.0,"[0.         0.00198993 0.0039768  0.00599038 0.00997755 0.01796231
 0.02795825 0.04393209 0.06797579 0.1080601  0.16835658 0.26523046
 0.41346607 0.65028745 1.        ]","[0.690528   0.67719164 0.66925764 0.65929578 0.63790939 0.6188507
 0.58519019 0.56727497 0.49830022 0.42128164 0.32186587 0.18622261
 0.07648624 0.01512344 0.00092418]",ColorHistogram,0.02188578158144787,1.1880922762201498,0.1880922762201499,0.11635662038473059,ResNet50,500,11
83,gradients,0.1384808373260157,0.0,1.0,"[0.         0.00205523 0.00410057 0.00613434 0.01023271 0.01840455
 0.02856831 0.04480947 0.06924944 0.10990912 0.17108119 0.26904955
 0.4185044  0.65535615 1.        ]","[0.690528   0.67485207 0.66051156 0.64695075 0.64250695 0.61899783
 0.58042707 0.53518585 0.47499401 0.38715452 0.30866175 0.19021858
 0.07424797 0.02451385 0.00090402]",ColorHistogram,0.02212421694128512,1.1901414536459711,0.1901414536459712,0.11635662038473059,ResNet50,500,11
251,gradients_nt,0.13848514672176887,0.0,0.8943071720875849,"[0.00000000e+00 1.79368622e-04 5.38105867e-04 1.07621173e-03
 1.97305485e-03 3.58737245e-03 6.81474543e-03 1.25533456e-02
 2.31349649e-02 4.26809630e-02 7.85518973e-02 1.44364570e-01
 2.65378999e-01 4.87726868e-01 8.94307172e-01]","[7.59501803e-01 7.54658821e-01 7.49935939e-01 7.48809551e-01
 7.48065983e-01 7.37484984e-01 7.27555530e-01 7.01542148e-01
 6.60748417e-01 6.03908098e-01 5.24149127e-01 3.67620067e-01
 1.69932742e-01 2.79000061e-02 2.77207693e-05]",TrainSet,0.036121473886935845,1.3528739530987617,0.3528739530987616,0.10236367283483302,timm_resnet50,5000,35
1,gradients_nt,0.13863679654607505,0.0,1.0,"[0.         0.03984235 0.08002757 0.11963309 0.19989338 0.23966146
 0.27954407 0.35957948 0.47990274 0.59965654 0.75963522 1.        ]","[0.690528   0.59595422 0.5227114  0.42041038 0.28122114 0.23498029
 0.19201556 0.09097427 0.03996714 0.01712918 0.00314453 0.00248803]",TrainSet,-0.09608124524693179,0.5906524930381623,-0.40934750696183775,0.23471804179300684,ResNet50,25,0
51,ig_nt,0.14071098468214963,0.0,1.0,"[0.         0.00971215 0.01955723 0.02930923 0.04898271 0.06879909
 0.09837984 0.1281432  0.18775922 0.2575291  0.36837525 0.51001236
 0.71196462 1.        ]","[0.69059197 0.67469083 0.64713426 0.6147121  0.57038892 0.52563059
 0.43580014 0.3879095  0.27537969 0.19908038 0.11230052 0.04172997
 0.0147254  0.00080717]",ConstantValueImputer,-0.0663143802590398,0.6796799258009858,-0.32032007419901426,0.20702536494118942,ResNet50,100,7
254,input_x_gradients,0.14277991289949402,0.0,0.8885107754039114,"[0.00000000e+00 1.78770727e-04 5.37507972e-04 1.07561384e-03
 1.97126116e-03 3.58318718e-03 6.80524554e-03 1.25300276e-02
 2.30806893e-02 4.25571987e-02 7.82568692e-02 1.43732130e-01
 2.63978197e-01 4.83958134e-01 8.88510775e-01]","[0.7595018  0.75250046 0.74626678 0.74748171 0.74450882 0.71711266
 0.69344046 0.67001745 0.63390822 0.59719465 0.52528689 0.35748472
 0.19284943 0.03714565 0.00123935]",ColorHistogram,-0.002784355029712443,0.9808719882336331,-0.019128011766366887,0.14556426792920646,timm_resnet50,5000,36
39,input_x_gradients,0.1452775152420071,0.0,1.0,"[0.         0.0099143  0.01977885 0.02967282 0.0493758  0.06933534
 0.0989786  0.12873233 0.18843491 0.25819509 0.36865341 0.50991729
 0.71132102 1.        ]","[6.90528001e-01 6.69341809e-01 6.40691580e-01 6.35798795e-01
 5.70872110e-01 5.41622965e-01 4.75819651e-01 4.23739980e-01
 3.01152959e-01 2.08334016e-01 1.14710521e-01 3.47984481e-02
 1.20460582e-02 2.76321766e-04]",TrainSet,-0.037560248889118686,0.7945706180142217,-0.20542938198577837,0.1828377641311258,ResNet50,100,5
255,random,0.14556426792920646,0.0,0.8894783694727889,"[0.00000000e+00 1.66214923e-04 5.07015306e-04 1.02718431e-03
 1.89433195e-03 3.47038425e-03 6.62547832e-03 1.22674187e-02
 2.27036166e-02 4.19880687e-02 7.74865141e-02 1.42689666e-01
 2.62792769e-01 4.83794576e-01 8.89478369e-01]","[0.7595018  0.7604037  0.75950214 0.75363846 0.75295738 0.75026266
 0.74705643 0.73933163 0.68374247 0.59773094 0.47749542 0.36721732
 0.22784164 0.02825018 0.0011051 ]",ColorHistogram,0.0,1.0,0.0,0.14556426792920646,timm_resnet50,5000,36
56,zennit,0.14563775351140276,0.0,1.0,"[0.         0.00952846 0.01922905 0.02897846 0.04850081 0.06805246
 0.09749688 0.12695824 0.1858516  0.25486275 0.36384546 0.50291746
 0.7032754  1.        ]","[0.690528   0.67863568 0.6570498  0.63846536 0.5778385  0.54080466
 0.4890691  0.42152221 0.33214209 0.21676967 0.09554453 0.03837903
 0.01411532 0.00080728]",cv2,-0.15443646210951836,0.4853391125593562,-0.5146608874406438,0.3000742156209211,ResNet50,100,8
211,ig,0.14589347957346074,0.0,1.0,"[0.         0.00200242 0.0040138  0.0060218  0.01005932 0.01821947
 0.02835426 0.04454899 0.06888579 0.1095745  0.17094414 0.26971919
 0.42145548 0.66330556 1.        ]","[7.59501803e-01 7.45458305e-01 7.24959593e-01 7.18069346e-01
 7.07981611e-01 6.80112334e-01 6.62998454e-01 6.26880627e-01
 5.87300631e-01 4.85891061e-01 3.42540894e-01 2.05957336e-01
 4.71661192e-02 5.65174224e-03 3.70418478e-05]",TrainSet,-0.06705179394524619,0.6851219431298822,-0.3148780568701178,0.21294527351870693,timm_resnet50,500,30
40,gradients,0.1474775367793314,0.0,1.0,"[0.         0.0099913  0.01994845 0.02987139 0.04983844 0.0695656
 0.09918374 0.12885623 0.18829095 0.25788378 0.36743277 0.50689586
 0.70664906 1.        ]","[0.690528   0.64323552 0.60939524 0.58580341 0.55186209 0.50211498
 0.44346369 0.39153446 0.30932248 0.22431184 0.13133611 0.04879441
 0.01594788 0.0017739 ]",TrainSet,-0.03536022735179439,0.8066032609847761,-0.19339673901522386,0.1828377641311258,ResNet50,100,5
2,ig,0.1490217675559428,0.0,1.0,"[0.         0.03961217 0.0792715  0.11925449 0.19941858 0.2393285
 0.27918733 0.35974742 0.4805395  0.60087293 0.76143581 1.        ]","[6.90528001e-01 5.93496058e-01 5.16151134e-01 4.38128119e-01
 3.09292784e-01 2.51007790e-01 1.97423907e-01 1.12624908e-01
 6.34164107e-02 2.71769555e-02 8.33333248e-03 1.37790327e-04]",TrainSet,-0.08569627423706405,0.6348969445108191,-0.36510305548918087,0.23471804179300684,ResNet50,25,0
44,ig_nt,0.14938946224678223,0.0,1.0,"[0.         0.00971215 0.01955723 0.02930923 0.04898271 0.06879909
 0.09837984 0.1281432  0.18775922 0.2575291  0.36837525 0.51001236
 0.71196462 1.        ]","[0.69059197 0.67367154 0.65233475 0.62374645 0.58213246 0.53775014
 0.44920394 0.40678358 0.30478812 0.21481117 0.12614578 0.05490136
 0.01223139 0.00087261]",ColorHistogram,-0.05677806270838834,0.7246022974727263,-0.2753977025272737,0.20616752495517057,ResNet50,100,6
91,zennit,0.14993216854640895,0.0,1.0,"[0.         0.00204487 0.00405579 0.00606226 0.0100667  0.01812879
 0.02819801 0.04423317 0.06820133 0.10827241 0.16859926 0.26546144
 0.41346494 0.64898325 1.        ]","[0.690528   0.69135054 0.68992585 0.68663104 0.67934043 0.67169053
 0.63519008 0.59730201 0.52851832 0.44618393 0.34763261 0.20184786
 0.08605031 0.02029044 0.00080728]",cv2,-0.201338768209399,0.4268277072140383,-0.5731722927859617,0.35127093675580795,ResNet50,500,13
261,input_x_gradients,0.1524192692763418,0.0,0.8885107754039114,"[0.00000000e+00 1.78770727e-04 5.37507972e-04 1.07561384e-03
 1.97126116e-03 3.58318718e-03 6.80524554e-03 1.25300276e-02
 2.30806893e-02 4.25571987e-02 7.82568692e-02 1.43732130e-01
 2.63978197e-01 4.83958134e-01 8.88510775e-01]","[0.7595018  0.75038925 0.73800665 0.73979966 0.73127594 0.70664005
 0.67656241 0.64502515 0.60534098 0.57400989 0.47739758 0.38176504
 0.23534449 0.04993319 0.0011616 ]",ConstantValueImputer,-0.019811369222865943,0.8849718644980982,-0.11502813550190186,0.17223063849920775,timm_resnet50,5000,37
14,zennit,0.15486683934758153,0.0,1.0,"[0.         0.03958739 0.07926632 0.11864743 0.19887848 0.23885656
 0.27904217 0.35926652 0.479773   0.59988786 0.7605587  1.        ]","[0.690528   0.59318758 0.50123861 0.43013279 0.29506796 0.26207164
 0.20749964 0.1355823  0.07421469 0.03888937 0.01662303 0.00080728]",ConstantValueImputer,-0.13764505825803644,0.5294377446362276,-0.4705622553637724,0.29251189760561797,ResNet50,25,2
21,zennit,0.15813578971737297,0.0,1.0,"[0.         0.03958739 0.07926632 0.11864743 0.19887848 0.23885656
 0.27904217 0.35926652 0.479773   0.59988786 0.7605587  1.        ]","[0.69059189 0.60877659 0.54471576 0.46458479 0.31925029 0.25516403
 0.20617771 0.12336609 0.06854804 0.03865573 0.01519534 0.00080717]",cv2,-0.18030528630019582,0.46724762720339535,-0.5327523727966047,0.3384410760175688,ResNet50,25,3
3,gradients,0.15995063927342557,0.0,1.0,"[0.         0.04002319 0.0802753  0.1202834  0.20059577 0.24084117
 0.28102639 0.3611932  0.48177847 0.60140532 0.76079374 1.        ]","[6.90528001e-01 6.04962433e-01 5.19110625e-01 4.58288125e-01
 3.20960623e-01 2.65493522e-01 2.23193534e-01 1.54836564e-01
 7.44497553e-02 2.89638275e-02 7.21377476e-03 2.55490711e-04]",TrainSet,-0.07476740251958128,0.6814586473692672,-0.3185413526307328,0.23471804179300684,ResNet50,25,0
7,zennit,0.16084151120079285,0.0,1.0,"[0.         0.03958739 0.07926632 0.11864743 0.19887848 0.23885656
 0.27904217 0.35926652 0.479773   0.59988786 0.7605587  1.        ]","[0.690528   0.59029777 0.51639391 0.44723697 0.3036365  0.2604779
 0.21271917 0.13994881 0.07742564 0.04991989 0.02322608 0.00087118]",ColorHistogram,-0.14703315854775215,0.5224252821193744,-0.47757471788062555,0.307874669748545,ResNet50,25,1
52,gradients_nt,0.16203257758717557,0.0,1.0,"[0.         0.00978164 0.01945738 0.02920573 0.04884267 0.0684943
 0.0980221  0.12726536 0.18625651 0.25535243 0.36379232 0.50316871
 0.70357827 1.        ]","[0.690528   0.66015171 0.62405191 0.60507583 0.56903374 0.54890833
 0.51907361 0.45251929 0.36013347 0.26158936 0.13519044 0.05015698
 0.02299335 0.00080728]",ConstantValueImputer,-0.04499278735401385,0.7826701700692804,-0.2173298299307196,0.20702536494118942,ResNet50,100,7
53,input_x_gradients,0.1624902087043299,0.0,1.0,"[0.         0.0099143  0.01977885 0.02967282 0.0493758  0.06933534
 0.0989786  0.12873233 0.18843491 0.25819509 0.36865341 0.50991729
 0.71132102 1.        ]","[0.690528   0.67509572 0.64813305 0.64029336 0.59413772 0.54910611
 0.49878407 0.45493674 0.345045   0.23924879 0.13059985 0.04968029
 0.02852576 0.00080728]",ConstantValueImputer,-0.044535156236859524,0.7848806775463923,-0.21511932245360763,0.20702536494118942,ResNet50,100,7
45,gradients_nt,0.16611571780597512,0.0,1.0,"[0.         0.00978164 0.01945738 0.02920573 0.04884267 0.0684943
 0.0980221  0.12726536 0.18625651 0.25535243 0.36379232 0.50316871
 0.70357827 1.        ]","[0.690528   0.65285562 0.61971431 0.60444539 0.56490238 0.54776062
 0.52306026 0.45937474 0.37189778 0.27363709 0.14219447 0.05965555
 0.02129015 0.00090136]",ColorHistogram,-0.040051807149195456,0.805731736082565,-0.19426826391743507,0.20616752495517057,ResNet50,100,6
126,zennit,0.16638847232150655,0.0,0.8951866762329926,"[0.00000000e+00 1.79368622e-04 5.37840136e-04 1.07574670e-03
 1.97305485e-03 3.58690742e-03 6.81474543e-03 1.25553385e-02
 2.31372901e-02 4.26894664e-02 7.85629252e-02 1.44390545e-01
 2.65455530e-01 4.87977121e-01 8.95186676e-01]","[0.690528   0.69256476 0.69409959 0.6927194  0.69095723 0.68895953
 0.68108862 0.66923602 0.64374442 0.61420849 0.54716961 0.43119487
 0.24547226 0.05408529 0.00119065]",cv2,-0.2198631083379814,0.43077745348618124,-0.5692225465138188,0.38625158065948795,ResNet50,5000,18
46,input_x_gradients,0.16791162930958484,0.0,1.0,"[0.         0.0099143  0.01977885 0.02967282 0.0493758  0.06933534
 0.0989786  0.12873233 0.18843491 0.25819509 0.36865341 0.50991729
 0.71132102 1.        ]","[0.690528   0.67488945 0.65096426 0.64448952 0.59837226 0.57620609
 0.52723268 0.47586578 0.36778396 0.25759803 0.14281301 0.05117305
 0.0197964  0.00092586]",ColorHistogram,-0.038255895645585736,0.8144426691162725,-0.18555733088372753,0.20616752495517057,ResNet50,100,6
212,zennit,0.1691349137957344,0.0,1.0,"[0.         0.00202208 0.0040346  0.00608153 0.01012064 0.01819808
 0.02830636 0.04438736 0.06858744 0.10902138 0.16967754 0.26694103
 0.41583267 0.65238002 1.        ]","[7.59501803e-01 7.48769833e-01 7.30370145e-01 7.21766371e-01
 6.99364835e-01 6.92003810e-01 6.57842048e-01 6.22260944e-01
 5.76745584e-01 4.85570418e-01 3.59176641e-01 2.33089957e-01
 1.03987345e-01 3.84167842e-02 5.61674733e-05]",TrainSet,-0.043810359722972536,0.7942647000374776,-0.20573529996252235,0.21294527351870693,timm_resnet50,500,30
262,random,0.17223063849920775,0.0,0.8894399048681971,"[0.00000000e+00 1.65019133e-04 5.11798469e-04 1.03017379e-03
 1.90130740e-03 3.47257653e-03 6.64182079e-03 1.22728662e-02
 2.27108578e-02 4.19979007e-02 7.74854512e-02 1.42731518e-01
 2.62866908e-01 4.83794311e-01 8.89439905e-01]","[0.7595018  0.76318573 0.76321708 0.76100174 0.76409648 0.75313928
 0.74058152 0.7364562  0.71438424 0.63464472 0.53278195 0.45465522
 0.29778766 0.03589406 0.0010697 ]",ConstantValueImputer,0.0,1.0,0.0,0.17223063849920775,timm_resnet50,5000,37
213,gradients_nt,0.17314347882038292,0.0,1.0,"[0.         0.00200222 0.00399108 0.0059848  0.00998472 0.01793573
 0.0279342  0.04397355 0.06802435 0.10816645 0.16836768 0.26504052
 0.41271172 0.64824372 1.        ]","[0.7595018  0.75533498 0.74721312 0.75119454 0.74066353 0.72935693
 0.69279677 0.64947938 0.59783524 0.52404584 0.41496708 0.25635394
 0.10167785 0.01682856 0.00201743]",TrainSet,-0.03980179469832401,0.8130890907290906,-0.18691090927090936,0.21294527351870693,timm_resnet50,500,30
214,input_x_gradients,0.17349694629400644,0.0,1.0,"[0.         0.00204407 0.00407705 0.00609853 0.01017983 0.01830802
 0.02843936 0.04467866 0.06911173 0.10999176 0.17158721 0.27039189
 0.42245536 0.6634088  1.        ]","[7.59501803e-01 7.58522168e-01 7.56526769e-01 7.39682770e-01
 7.22730917e-01 7.08476736e-01 6.70285917e-01 6.65285513e-01
 6.20506410e-01 5.76025547e-01 4.48954022e-01 2.52142263e-01
 7.05258032e-02 9.74502025e-03 3.08333271e-04]",TrainSet,-0.039448327224700486,0.814748988916934,-0.18525101108306594,0.21294527351870693,timm_resnet50,500,30
